susceptible_status,exposed_status,infected_status,recovered_status,ensemble,dead,R₀,active_countermeasures,happiness,ensemble_1
112,2159,40625,14471,10,1191,4.442645543649986,0.0,0.6118032798151101,10
116,2056,40331,14862,10,1193,4.442645543649986,0.0,0.6088154201856341,10
127,1955,40005,15275,10,1196,4.442645543649986,0.0,0.6102015607039569,10
119,1879,39643,15715,10,1202,4.442645543649986,0.0,0.6134561573520017,10
129,1824,39243,16156,10,1206,4.442645543649986,0.0,0.6136655089001004,10
131,1703,38843,16667,10,1214,4.442645543649986,0.0,0.6131564438753772,10
129,1643,38440,17132,10,1214,4.442645543649986,0.0,0.6091096663848639,10
130,1619,38015,17570,10,1224,4.442645543649986,0.0,0.6092894225731397,10
123,1582,37678,17947,10,1228,4.442645543649986,0.0,0.6076817856037332,10
138,1591,37263,18336,10,1230,4.442645543649986,0.0,0.608447441333382,10
149,1561,36843,18769,10,1236,4.442645543649986,0.0,0.6081251638497046,10
167,1525,36421,19203,10,1242,4.442645543649986,0.0,0.6094072261638541,10
175,1517,35993,19621,10,1252,4.442645543649986,0.0,0.6124698150911799,10
180,1528,35604,19991,10,1255,4.442645543649986,0.0,0.6110985637369061,10
170,1525,35221,20382,10,1260,4.442645543649986,0.0,0.6121630102318003,10
149,1514,34829,20799,10,1267,4.442645543649986,0.0,0.6105859549554435,10
172,1441,34504,21166,10,1275,4.442645543649986,0.0,0.6133347573200927,10
186,1477,34137,21481,10,1277,4.442645543649986,0.0,0.6118514261944935,10
196,1494,33786,21805,10,1277,4.442645543649986,0.0,0.6114018110264461,10
190,1507,33472,22108,10,1281,4.442645543649986,0.0,0.6121109288183723,10
176,1539,33145,22411,10,1287,4.442645543649986,0.0,0.6141450441606631,10
193,1519,32874,22681,10,1291,4.442645543649986,0.0,0.6120316410238218,10
200,1621,32638,22804,10,1295,4.442645543649986,0.0,0.6127187840598403,10
200,1683,32399,22978,10,1298,4.442645543649986,0.0,0.6108998357269437,10
213,1722,32130,23193,10,1300,4.442645543649986,0.0,0.6103920215481387,10
209,1779,31991,23276,10,1303,4.442645543649986,0.0,0.6106180853837884,10
208,1795,31886,23361,10,1308,4.442645543649986,0.0,0.6114604242349793,10
212,1887,31780,23365,10,1314,4.442645543649986,0.0,0.6125914560998055,10
211,1991,31654,23385,10,1317,4.442645543649986,0.0,0.61126659284273,10
220,2085,31611,23322,10,1320,4.442645543649986,0.0,0.6121157308920506,10
239,2252,31581,23157,10,1329,4.442645543649986,0.0,0.6117692018853989,10
239,2341,31613,23032,10,1333,4.442645543649986,0.0,0.6111952848740624,10
233,2491,31629,22871,10,1334,4.442645543649986,0.0,0.6085782153112238,10
222,2577,31784,22638,10,1337,4.442645543649986,0.0,0.6121062435466514,10
210,2777,31959,22270,10,1342,4.442645543649986,0.0,0.6144938993358539,10
219,2934,32271,21786,10,1348,4.442645543649986,0.0,0.6123310407950985,10
206,3150,32556,21295,10,1351,4.442645543649986,0.0,0.6133827809411155,10
213,3370,32974,20649,10,1352,4.442645543649986,0.0,0.6108500402899583,10
206,3476,33516,19999,10,1361,4.442645543649986,0.0,0.6119322232465573,10
196,3652,34019,19328,10,1363,4.442645543649986,0.0,0.6128769478934305,10
202,3822,34525,18644,10,1365,4.442645543649986,0.0,0.61013205585676,10
196,4005,35103,17883,10,1371,4.442645543649986,0.0,0.6112754367481166,10
192,4102,35774,17117,10,1373,4.442645543649986,0.0,0.6122643367757038,10
171,4221,36411,16378,10,1377,4.442645543649986,0.0,0.6118552941576823,10
167,4305,37102,15602,10,1382,4.442645543649986,0.0,0.6116612589774577,10
157,4184,37743,15086,10,1388,4.442645543649986,0.0,0.6097286970139155,10
144,4171,38391,14461,10,1391,4.442645543649986,0.0,0.609577221371901,10
147,4177,39028,13810,10,1396,4.442645543649986,0.0,0.6114042355732842,10
131,4053,39614,13362,10,1398,4.442645543649986,0.0,0.6101044366856315,10
119,3908,40089,13038,10,1404,4.442645543649986,0.0,0.6099541540825657,10
111,3729,40494,12812,10,1412,4.442645543649986,0.0,0.6133834232153896,10
109,3556,40795,12680,10,1418,4.442645543649986,0.0,0.6107195471580392,10
103,3393,40966,12673,10,1423,4.442645543649986,0.0,0.6120321232849546,10
112,3157,41143,12720,10,1426,4.442645543649986,0.0,0.610722084083258,10
95,2890,41227,12912,10,1434,4.442645543649986,0.0,0.6116886887495019,10
103,2738,41152,13129,10,1436,4.442645543649986,0.0,0.6118426686600266,10
113,2488,41084,13431,10,1442,4.442645543649986,0.0,0.6114085685935705,10
108,2292,40969,13745,10,1444,4.442645543649986,0.0,0.6094659531189366,10
115,2137,40683,14171,10,1452,4.442645543649986,0.0,0.6097219424572039,10
116,2012,40380,14590,10,1460,4.442645543649986,0.0,0.6084368874390308,10
129,1883,40045,15036,10,1465,4.442645543649986,0.0,0.6096209785656042,10
131,1757,39591,15604,10,1475,4.442645543649986,0.0,0.6088445075874507,10
122,1642,39267,16044,10,1483,4.442645543649986,0.0,0.609178212312354,10
122,1526,38885,16536,10,1489,4.442645543649986,0.0,0.609379605845875,10
131,1440,38433,17064,10,1490,4.442645543649986,0.0,0.6092164068023976,10
137,1412,37893,17621,10,1495,4.442645543649986,0.0,0.6103775949468211,10
146,1395,37319,18194,10,1504,4.442645543649986,0.0,0.6135669693711243,10
173,1345,36826,18707,10,1507,4.442645543649986,0.0,0.6129609533921307,10
165,1247,36336,19296,10,1514,4.442645543649986,0.0,0.6125237135548309,10
162,1204,35790,19880,10,1522,4.442645543649986,0.0,0.6130876893865258,10
164,1225,35249,20390,10,1530,4.442645543649986,0.0,0.6107139453383558,10
174,1189,34749,20913,10,1533,4.442645543649986,0.0,0.6100300915578691,10
196,1155,34195,21472,10,1540,4.442645543649986,0.0,0.6115329589726738,10
193,1135,33758,21925,10,1547,4.442645543649986,0.0,0.6109645865067733,10
201,1121,33268,22412,10,1556,4.442645543649986,0.0,0.6110393552158662,10
216,1105,32762,22913,10,1562,4.442645543649986,0.0,0.6119422304930745,10
228,1111,32292,23361,10,1566,4.442645543649986,0.0,0.6102542938504365,10
230,1105,31808,23844,10,1571,4.442645543649986,0.0,0.608179732999764,10
235,1098,31341,24307,10,1577,4.442645543649986,0.0,0.610061896336899,10
239,1054,30852,24830,10,1583,4.442645543649986,0.0,0.6104433188271852,10
253,1051,30439,25229,10,1586,4.442645543649986,0.0,0.6124186897863027,10
266,993,29990,25722,10,1587,4.442645543649986,0.0,0.61177219163563,10
287,957,29577,26147,10,1590,4.442645543649986,0.0,0.6127463381443914,10
281,965,29128,26589,10,1595,4.442645543649986,0.0,0.61235804291668,10
288,945,28659,27068,10,1598,4.442645543649986,0.0,0.6098796105081428,10
289,933,28225,27510,10,1601,4.442645543649986,0.0,0.6091587795344299,10
298,949,27809,27899,10,1603,4.442645543649986,0.0,0.6077053075402499,10
309,897,27431,28315,10,1606,4.442645543649986,0.0,0.610649494614967,10
352,879,27033,28684,10,1610,4.442645543649986,0.0,0.6091557781080527,10
348,894,26637,29067,10,1612,4.442645543649986,0.0,0.6099693951842875,10
345,904,26238,29455,10,1616,4.442645543649986,0.0,0.6076748419469264,10
358,915,25835,29829,10,1621,4.442645543649986,0.0,0.6102472079471265,10
354,907,25433,30240,10,1624,4.442645543649986,0.0,0.6112583087709847,10
352,850,25142,30586,10,1628,4.442645543649986,0.0,0.6119450317029368,10
366,840,24799,30923,10,1630,4.442645543649986,0.0,0.6148472250760004,10
373,829,24469,31253,10,1634,4.442645543649986,0.0,0.6134494195988485,10
392,840,24127,31561,10,1638,4.442645543649986,0.0,0.61095903751684,10
381,805,23824,31907,10,1641,4.442645543649986,0.0,0.610368754957548,10
391,830,23483,32210,10,1644,4.442645543649986,0.0,0.6152871859886697,10
413,799,23151,32550,10,1645,4.442645543649986,0.0,0.6125157141298591,10
396,817,22853,32844,10,1648,4.442645543649986,0.0,0.6132217876830601,10
399,813,22539,33156,10,1651,4.442645543649986,0.0,0.6097507135185907,10
414,794,22268,33429,10,1653,4.442645543649986,0.0,0.6125255136640906,10
435,759,21949,33759,10,1656,4.442645543649986,0.0,0.6121554065739374,10
453,749,21666,34032,10,1658,4.442645543649986,0.0,0.6104330196988583,10
471,738,21331,34354,10,1664,4.442645543649986,0.0,0.6084914763865621,10
476,754,21008,34654,10,1666,4.442645543649986,0.0,0.6080635214088882,10
503,764,20741,34882,10,1668,4.442645543649986,0.0,0.6097335775512855,10
524,732,20465,35169,10,1668,4.442645543649986,0.0,0.6117710646753685,10
532,713,20230,35412,10,1671,4.442645543649986,0.0,0.6112656058645883,10
534,713,19933,35704,10,1674,4.442645543649986,0.0,0.6126476407525199,10
547,712,19602,36020,10,1677,4.442645543649986,0.0,0.6109741927416282,10
568,714,19334,36263,10,1679,4.442645543649986,0.0,0.6121836686270146,10
581,718,19085,36492,10,1682,4.442645543649986,0.0,0.6114675818589366,10
584,704,18800,36786,10,1684,4.442645543649986,0.0,0.6108675360600684,10
596,680,18587,37009,10,1686,4.442645543649986,0.0,0.6087854517223658,10
589,677,18330,37274,10,1688,4.442645543649986,0.0,0.6121108497278274,10
589,663,18126,37491,10,1689,4.442645543649986,0.0,0.612432901644993,10
578,648,17909,37733,10,1690,4.442645543649986,0.0,0.6114747519317182,10
585,627,17666,37987,10,1693,4.442645543649986,0.0,0.6134605493007318,10
613,639,17443,38169,10,1694,4.442645543649986,0.0,0.6144837047778966,10
633,659,17141,38430,10,1695,4.442645543649986,0.0,0.6138761691983639,10
652,668,16930,38611,10,1697,4.442645543649986,0.0,0.613145180551306,10
650,652,16749,38809,10,1698,4.442645543649986,0.0,0.6126441903742382,10
672,650,16550,38984,10,1702,4.442645543649986,0.0,0.6079552647783852,10
700,604,16379,39173,10,1702,4.442645543649986,0.0,0.6127274681007352,10
719,604,16189,39343,10,1703,4.442645543649986,0.0,0.6141536271568341,10
722,576,15989,39565,10,1706,4.442645543649986,0.0,0.6115567176750498,10
731,586,15761,39773,10,1707,4.442645543649986,0.0,0.6127589950603992,10
754,591,15529,39977,10,1707,4.442645543649986,0.0,0.6131458238367415,10
770,581,15315,40183,10,1709,4.442645543649986,0.0,0.6121259944596029,10
804,564,15108,40371,10,1711,4.442645543649986,0.0,0.6106040513498623,10
841,545,14916,40542,10,1714,4.442645543649986,0.0,0.6115856793212099,10
845,558,14697,40743,10,1715,4.442645543649986,0.0,0.6112909276200094,10
876,543,14534,40884,10,1721,4.442645543649986,0.0,0.609002395173279,10
862,562,14347,41065,10,1722,4.442645543649986,0.0,0.6097430069128279,10
879,571,14166,41218,10,1724,4.442645543649986,0.0,0.6099366087103769,10
911,558,13981,41381,10,1727,4.442645543649986,0.0,0.6132274567902556,10
935,545,13804,41546,10,1728,4.442645543649986,0.0,0.6088905277026442,10
962,551,13688,41628,10,1729,4.442645543649986,0.0,0.6085929543368144,10
970,573,13519,41764,10,1732,4.442645543649986,0.0,0.6103064061778325,10
951,578,13358,41937,10,1734,4.442645543649986,0.0,0.6078793104352249,10
926,573,13217,42108,10,1734,4.442645543649986,0.0,0.6102516397693705,10
912,568,13074,42270,10,1734,4.442645543649986,0.0,0.6122855635565803,10
933,568,12894,42429,10,1734,4.442645543649986,0.0,0.6118795828846307,10
970,555,12735,42561,10,1737,4.442645543649986,0.0,0.6104063336759182,10
975,535,12634,42676,10,1738,4.442645543649986,0.0,0.610461412740921,10
996,534,12488,42798,10,1742,4.442645543649986,0.0,0.610513102250401,10
992,507,12387,42928,10,1744,4.442645543649986,0.0,0.6099371833995655,10
1008,526,12249,43031,10,1744,4.442645543649986,0.0,0.6111320593059617,10
1021,510,12079,43202,10,1746,4.442645543649986,0.0,0.6105158543767006,10
1065,468,11920,43358,10,1747,4.442645543649986,0.0,0.612015206056114,10
1084,462,11752,43510,10,1750,4.442645543649986,0.0,0.6113879637611582,10
1095,460,11632,43618,10,1753,4.442645543649986,0.0,0.6113966640744837,10
1104,466,11487,43747,10,1754,4.442645543649986,0.0,0.6111688306849489,10
1103,471,11349,43879,10,1756,4.442645543649986,0.0,0.6122002646590203,10
1105,496,11257,43944,10,1756,4.442645543649986,0.0,0.6117786826648415,10
1097,489,11154,44060,10,1758,4.442645543649986,0.0,0.6101799104938891,10
1126,468,11042,44163,10,1759,4.442645543649986,0.0,0.6111099138838079,10
1146,446,10915,44291,10,1760,4.442645543649986,0.0,0.6088097699454471,10
1162,461,10806,44368,10,1761,4.442645543649986,0.0,0.6083160967574306,10
1190,455,10678,44470,10,1765,4.442645543649986,0.0,0.6101151856888615,10
1209,482,10571,44530,10,1766,4.442645543649986,0.0,0.60895613856869,10
1257,490,10475,44569,10,1767,4.442645543649986,0.0,0.6069087566342702,10
1250,485,10407,44648,10,1768,4.442645543649986,0.0,0.6093388030715751,10
1273,480,10316,44719,10,1770,4.442645543649986,0.0,0.6080964973169837,10
1302,479,10210,44797,10,1770,4.442645543649986,0.0,0.6096024527294899,10
1303,478,10128,44877,10,1772,4.442645543649986,0.0,0.6101658067138563,10
1317,483,10050,44935,10,1773,4.442645543649986,0.0,0.6104938317284236,10
1359,485,9975,44962,10,1777,4.442645543649986,0.0,0.6112205455611412,10
1388,489,9866,45037,10,1778,4.442645543649986,0.0,0.6097261512208901,10
1407,499,9801,45073,10,1778,4.442645543649986,0.0,0.610872982912241,10
1389,505,9733,45153,10,1778,4.442645543649986,0.0,0.6109370192319443,10
1385,505,9658,45230,10,1780,4.442645543649986,0.0,0.6093955221866605,10
1400,493,9587,45294,10,1784,4.442645543649986,0.0,0.6105338212778724,10
1419,459,9523,45373,10,1784,4.442645543649986,0.0,0.6097172005766462,10
1427,470,9410,45465,10,1786,4.442645543649986,0.0,0.6113461771011527,10
1438,462,9315,45552,10,1791,4.442645543649986,0.0,0.6125198381514273,10
1457,478,9213,45619,10,1791,4.442645543649986,0.0,0.6106153199504234,10
1468,476,9121,45701,10,1792,4.442645543649986,0.0,0.6135772502067345,10
1475,464,9050,45775,10,1794,4.442645543649986,0.0,0.613557842472876,10
1480,459,8963,45861,10,1795,4.442645543649986,0.0,0.6118200491511965,10
1472,460,8928,45902,10,1796,4.442645543649986,0.0,0.6094298350566023,10
1513,440,8863,45945,10,1797,4.442645543649986,0.0,0.6112773810830591,10
1526,435,8770,46029,10,1798,4.442645543649986,0.0,0.609043706432783,10
1567,412,8699,46080,10,1800,4.442645543649986,0.0,0.6077422941333365,10
1609,427,8612,46109,10,1801,4.442645543649986,0.0,0.611566950544748,10
1628,450,8540,46137,10,1803,4.442645543649986,0.0,0.6125163684758875,10
1639,438,8507,46170,10,1804,4.442645543649986,0.0,0.6112689140040422,10
1647,456,8439,46210,10,1806,4.442645543649986,0.0,0.6108055829921526,10
1651,447,8404,46250,10,1806,4.442645543649986,0.0,0.6120462299195697,10
1636,460,8357,46298,10,1807,4.442645543649986,0.0,0.6127462424607758,10
1616,471,8297,46366,10,1808,4.442645543649986,0.0,0.6109090959677348,10
1647,454,8257,46392,10,1808,4.442645543649986,0.0,0.6100149925436836,10
1644,451,8224,46430,10,1809,4.442645543649986,0.0,0.611130565080318,10
1654,434,8164,46496,10,1810,4.442645543649986,0.0,0.6116413522235771,10
1698,394,8140,46515,10,1811,4.442645543649986,0.0,0.6098868525533402,10
1705,424,8065,46553,10,1811,4.442645543649986,0.0,0.6089784486055096,10
1714,404,8022,46603,10,1815,4.442645543649986,0.0,0.6105019908007688,10
1718,403,7965,46656,10,1816,4.442645543649986,0.0,0.6123870674495224,10
1738,403,7919,46682,10,1816,4.442645543649986,0.0,0.6108666658078266,10
1788,386,7827,46738,10,1819,4.442645543649986,0.0,0.61238815094697,10
1813,405,7732,46788,10,1820,4.442645543649986,0.0,0.6148420227704273,10
1811,410,7711,46805,10,1821,4.442645543649986,0.0,0.6127195947164423,10
1878,389,7665,46805,10,1821,4.442645543649986,0.0,0.6130647858283631,10
1922,392,7600,46822,10,1822,4.442645543649986,0.0,0.6131468163995372,10
1906,402,7540,46888,10,1822,4.442645543649986,0.0,0.6123394206660954,10
1917,390,7508,46920,10,1823,4.442645543649986,0.0,0.6112508228086887,10
1933,424,7429,46948,10,1824,4.442645543649986,0.0,0.6109836994327039,10
1925,422,7402,46983,10,1826,4.442645543649986,0.0,0.6118540527015007,10
1924,444,7349,47015,10,1826,4.442645543649986,0.0,0.6137486217144847,10
1918,442,7330,47042,10,1826,4.442645543649986,0.0,0.6119763263631038,10
1949,419,7289,47073,10,1828,4.442645543649986,0.0,0.6108635529061339,10
1978,396,7228,47128,10,1828,4.442645543649986,0.0,0.611465318172056,10
2010,397,7156,47165,10,1830,4.442645543649986,0.0,0.6110708773838683,10
2032,400,7127,47169,10,1830,4.442645543649986,0.0,0.6075557482074173,10
2072,380,7086,47189,10,1831,4.442645543649986,0.0,0.6099775567025529,10
2087,399,7047,47194,10,1831,4.442645543649986,0.0,0.6092389473017741,10
2087,419,6983,47233,10,1836,4.442645543649986,0.0,0.6097260896520349,10
2103,410,6970,47238,10,1837,4.442645543649986,0.0,0.6090942575744469,10
2115,421,6929,47254,10,1839,4.442645543649986,0.0,0.6111497668402606,10
2114,410,6943,47252,10,1839,4.442645543649986,0.0,0.6095340722649315,10
2124,436,6892,47267,10,1839,4.442645543649986,0.0,0.6096332442851077,10
2134,425,6889,47271,10,1839,4.442645543649986,0.0,0.607040283043784,10
2147,456,6846,47267,10,1842,4.442645543649986,0.0,0.6087356429608561,10
2170,465,6815,47265,10,1843,4.442645543649986,0.0,0.6099279985654006,10
2170,474,6782,47288,10,1844,4.442645543649986,0.0,0.6104848470282415,10
2173,463,6754,47322,10,1846,4.442645543649986,0.0,0.6120737152721831,10
2189,418,6739,47364,10,1848,4.442645543649986,0.0,0.6115913058542926,10
2186,413,6722,47389,10,1848,4.442645543649986,0.0,0.6104240420060763,10
2202,393,6728,47387,10,1848,4.442645543649986,0.0,0.6111593464829013,10
2197,401,6701,47409,10,1850,4.442645543649986,0.0,0.6094417962548339,10
2231,388,6679,47409,10,1851,4.442645543649986,0.0,0.6067375479902875,10
2240,395,6627,47444,10,1852,4.442645543649986,0.0,0.6077396570260792,10
2255,377,6635,47439,10,1852,4.442645543649986,0.0,0.6090859094813498,10
2264,429,6601,47412,10,1852,4.442645543649986,0.0,0.6100082144859054,10
2290,427,6577,47410,10,1854,4.442645543649986,0.0,0.6110540436007863,10
2296,407,6527,47474,10,1854,4.442645543649986,0.0,0.6099039870139304,10
2326,409,6530,47439,10,1854,4.442645543649986,0.0,0.6099811617948052,10
2336,395,6516,47457,10,1854,4.442645543649986,0.0,0.6092282777794782,10
2335,404,6482,47483,10,1854,4.442645543649986,0.0,0.6092227410572273,10
2361,409,6438,47496,10,1854,4.442645543649986,0.0,0.6102688201960703,10
2364,433,6423,47483,10,1855,4.442645543649986,0.0,0.6084902200490897,10
2343,440,6412,47508,10,1855,4.442645543649986,0.0,0.6076389951050705,10
2358,447,6394,47504,10,1855,4.442645543649986,0.0,0.6083766281343725,10
2369,440,6387,47506,10,1856,4.442645543649986,0.0,0.6085829849861029,10
2381,430,6377,47511,10,1859,4.442645543649986,0.0,0.6109004882663036,10
2396,430,6368,47504,10,1860,4.442645543649986,0.0,0.6121317077811967,10
2390,424,6374,47510,10,1860,4.442645543649986,0.0,0.6114953889289529,10
2385,447,6394,47471,10,1861,4.442645543649986,0.0,0.6113823570510488,10
2346,449,6367,47535,10,1861,4.442645543649986,0.0,0.6117868241525738,10
2344,448,6357,47546,10,1863,4.442645543649986,0.0,0.6107337285699974,10
2385,435,6304,47570,10,1864,4.442645543649986,0.0,0.6115452959026618,10
2397,431,6306,47560,10,1864,4.442645543649986,0.0,0.6101316184690344,10
2389,431,6298,47576,10,1864,4.442645543649986,0.0,0.6079485410894612,10
2403,422,6289,47579,10,1865,4.442645543649986,0.0,0.6094336582962941,10
2425,404,6281,47582,10,1866,4.442645543649986,0.0,0.6113766251178897,10
2433,406,6265,47588,10,1866,4.442645543649986,0.0,0.6096914104160509,10
2441,423,6246,47581,10,1867,4.442645543649986,0.0,0.6118414071438714,10
2429,400,6264,47596,10,1869,4.442645543649986,0.0,0.612514572667451,10
2470,381,6232,47606,10,1869,4.442645543649986,0.0,0.6094609918256795,10
2472,391,6209,47616,10,1870,4.442645543649986,0.0,0.6097502467204621,10
2459,414,6194,47621,10,1870,4.442645543649986,0.0,0.6115964501124714,10
2462,414,6196,47614,10,1872,4.442645543649986,0.0,0.6115064388298734,10
2500,405,6158,47621,10,1874,4.442645543649986,0.0,0.6126061892689862,10
2486,425,6152,47621,10,1874,4.442645543649986,0.0,0.6138050962017652,10
2468,422,6119,47675,10,1874,4.442645543649986,0.0,0.6112959759947285,10
2474,415,6138,47656,10,1875,4.442645543649986,0.0,0.6113810925322234,10
2476,406,6114,47686,10,1876,4.442645543649986,0.0,0.6114150381330115,10
2490,427,6066,47696,10,1879,4.442645543649986,0.0,0.6104504494474106,10
2486,406,6071,47715,10,1880,4.442645543649986,0.0,0.6099779249867445,10
2477,398,6096,47707,10,1880,4.442645543649986,0.0,0.6097891213704084,10
2484,416,6053,47724,10,1881,4.442645543649986,0.0,0.60946546049748,10
2492,414,6047,47724,10,1881,4.442645543649986,0.0,0.6073036582505752,10
2495,423,6007,47751,10,1882,3.5410814824976184,0.0,0.6083620080511343,10
2512,445,5891,47826,10,1884,3.5410814824976184,0.0,0.6074554826747179,10
2535,448,5806,47883,10,1886,3.5410814824976184,0.0,0.6104743010656177,10
2544,480,5696,47952,10,1886,3.5410814824976184,0.0,0.6091117315488808,10
2575,494,5605,47995,10,1889,3.5410814824976184,0.0,0.6081205774912258,10
2593,488,5515,48071,10,1891,3.5410814824976184,0.0,0.6067744506113671,10
2637,468,5455,48106,10,1892,3.5410814824976184,0.0,0.6089868343536435,10
2677,457,5399,48132,10,1893,3.5410814824976184,0.0,0.6084564622625941,10
2720,484,5339,48122,10,1893,3.5410814824976184,0.0,0.6106647856546644,10
2757,480,5264,48162,10,1895,3.5410814824976184,0.0,0.6080942540661682,10
2775,472,5200,48215,10,1896,3.5410814824976184,0.0,0.6100902802503283,10
2793,479,5117,48272,10,1897,3.5410814824976184,0.0,0.6128227234911325,10
2822,477,5061,48301,10,1897,3.5410814824976184,0.0,0.614201258826261,10
2852,477,5009,48322,10,1898,3.5410814824976184,0.0,0.6149933457219388,10
2903,469,4985,48302,10,1899,3.5410814824976184,0.0,0.61600987575184,10
2963,456,4939,48299,10,1901,3.5410814824976184,0.0,0.6156873872226463,10
3002,441,4901,48312,10,1902,3.5410814824976184,0.0,0.6129431922611309,10
3046,464,4840,48306,10,1902,3.5410814824976184,0.0,0.6125322514025807,10
3095,447,4799,48315,10,1902,3.5410814824976184,0.0,0.6108741352691638,10
3125,454,4784,48290,10,1905,3.5410814824976184,0.0,0.6122794580984052,10
3156,467,4730,48299,10,1906,3.5410814824976184,0.0,0.6154488425019651,10
3195,481,4691,48284,10,1907,3.5410814824976184,0.0,0.6136728985117277,10
3228,473,4650,48299,10,1908,3.5410814824976184,0.0,0.6116037189727568,10
3237,505,4596,48311,10,1909,3.5410814824976184,0.0,0.6087510927144466,10
3257,499,4572,48321,10,1909,3.5410814824976184,0.0,0.6110601091143087,10
3299,506,4544,48300,10,1909,3.5410814824976184,0.0,0.6132010106499476,10
3349,502,4529,48268,10,1910,3.5410814824976184,0.0,0.6108339584509459,10
3379,502,4528,48239,10,1910,3.5410814824976184,0.0,0.6095389857584759,10
3441,495,4521,48190,10,1911,3.5410814824976184,0.0,0.6090405745848566,10
3454,525,4501,48166,10,1912,3.5410814824976184,0.0,0.608948961182578,10
3472,550,4492,48129,10,1915,3.5410814824976184,0.0,0.6089715045947732,10
3517,583,4476,48066,10,1916,3.5410814824976184,0.0,0.6078174240471969,10
3544,622,4476,47999,10,1917,3.5410814824976184,0.0,0.6084569793701038,10
3577,627,4457,47980,10,1917,3.5410814824976184,0.0,0.6099863016179133,10
3610,663,4457,47910,10,1918,3.5410814824976184,0.0,0.6088726525365401,10
3634,665,4500,47839,10,1920,3.5410814824976184,0.0,0.6095082890135192,10
3634,704,4520,47779,10,1921,3.5410814824976184,0.0,0.6117705773107824,10
3658,753,4565,47660,10,1922,3.5410814824976184,0.0,0.6117089074873445,10
3652,828,4601,47553,10,1924,3.5410814824976184,0.0,0.6092480671903746,10
3685,908,4657,47384,10,1924,3.5410814824976184,0.0,0.6091427265291444,10
3697,993,4740,47204,10,1924,3.5410814824976184,0.0,0.6104981719171161,10
3697,1112,4815,47009,10,1925,3.5410814824976184,0.0,0.6102548550574636,10
3712,1221,4959,46741,10,1925,3.5410814824976184,0.0,0.6123168340840277,10
3715,1328,5162,46426,10,1927,3.5410814824976184,0.0,0.6088806390999932,10
3735,1486,5388,46021,10,1928,3.5410814824976184,0.0,0.6098763548955356,10
3698,1671,5630,45629,10,1930,3.5410814824976184,0.0,0.6116168503311095,10
3732,1842,5946,45108,10,1930,3.5410814824976184,0.0,0.6095629509162704,10
3710,2122,6250,44546,10,1930,3.5410814824976184,0.0,0.6124164661547952,10
3669,2401,6666,43892,10,1930,3.5410814824976184,0.0,0.610368061490977,10
3633,2655,7135,43205,10,1930,3.5410814824976184,0.0,0.61077118743589,10
3591,2878,7668,42490,10,1931,3.5410814824976184,0.0,0.610659423137012,10
3502,3249,8260,41616,10,1931,3.5410814824976184,0.0,0.6120258788293704,10
3441,3618,8897,40671,10,1931,3.5410814824976184,0.0,0.611686814148845,10
3347,3906,9689,39681,10,1935,3.5410814824976184,0.0,0.6108000852266767,10
3231,4366,10505,38519,10,1937,3.5410814824976184,0.0,0.6091571998486692,10
3107,4632,11463,37416,10,1940,3.5410814824976184,0.0,0.609173993029178,10
2992,4985,12519,36117,10,1945,3.5410814824976184,0.0,0.6093900792225704,10
2903,5359,13552,34795,10,1949,3.5410814824976184,0.0,0.6090772554887872,10
2777,5767,14681,33383,10,1950,3.5410814824976184,0.0,0.6092628235577456,10
2648,6235,15831,31891,10,1953,3.5410814824976184,0.0,0.6109332473816051,10
2491,6698,17096,30318,10,1955,3.5410814824976184,0.0,0.6086875776630961,10
2292,7108,18466,28734,10,1958,3.5410814824976184,0.0,0.6098693235696038,10
2113,7428,19942,27114,10,1961,3.5410814824976184,0.0,0.6097755171606972,10
1907,7778,21269,25643,10,1961,3.5410814824976184,0.0,0.6076638665140914,10
1696,8086,22756,24057,10,1963,3.5410814824976184,0.0,0.6066329648800438,10
1496,8282,24235,22577,10,1968,3.5410814824976184,0.0,0.6091478820927154,10
1338,8319,25745,21184,10,1972,3.5410814824976184,0.0,0.6097626015988634,10
1193,8274,27216,19899,10,1976,3.5410814824976184,0.0,0.6132405742130358,10
1052,8008,28611,18905,10,1982,3.5410814824976184,0.0,0.6151452428484554,10
908,7817,29806,18042,10,1985,3.5410814824976184,0.0,0.6117343735913023,10
759,7280,30962,17564,10,1993,3.5410814824976184,0.0,0.6120319597271495,10
652,6841,31821,17243,10,2001,5.577839433045801,0.0,0.6098179307611228,10
459,7008,32929,16160,10,2002,5.577839433045801,0.0,0.6084255076352176,10
329,6572,34008,15640,10,2009,5.577839433045801,0.0,0.609308390345991,10
238,5944,34844,15514,10,2018,5.577839433045801,0.0,0.6106605072519454,10
189,5091,35561,15694,10,2023,5.577839433045801,0.0,0.6118914421887068,10
166,4292,35938,16131,10,2031,5.577839433045801,0.0,0.6108627662756102,10
162,3533,36060,16766,10,2037,5.577839433045801,0.0,0.6103857228623795,10
155,2929,35992,17437,10,2045,5.577839433045801,0.0,0.6104599305733798,10
171,2442,35747,18148,10,2050,5.577839433045801,0.0,0.6096981441799195,10
167,2006,35439,18890,10,2056,5.577839433045801,0.0,0.6117747861989402,10
157,1647,35030,19663,10,2061,5.577839433045801,0.0,0.6109776177121164,10
156,1347,34497,20492,10,2066,5.577839433045801,0.0,0.6102933143252316,10
